subj_idx,rt,response,group,conf,stim
0,0.37,0,PD-Off,LL,1
0,0.499,0,PD-Off,LL,1
0,0.978,0,PD-Off,LL,1
0,0.459,0,PD-Off,LL,1
0,0.453,0,PD-Off,LL,1
0,0.32,1,PD-Off,LL,2
0,0.418,0,PD-Off,LL,1
0,0.408,1,PD-Off,LL,2
0,0.297,1,PD-Off,LL,2
0,0.44,1,PD-Off,LL,2
0,0.519,0,PD-Off,LL,1
0,0.433,1,PD-Off,LL,2
0,0.409,0,PD-Off,LL,1
0,0.31,1,PD-Off,LL,2
0,0.373,0,PD-Off,LL,1
0,0.271,0,PD-Off,LL,1
0,0.342,0,PD-Off,LL,1
0,0.505,1,PD-Off,LL,2
0,0.301,0,PD-Off,LL,1
0,0.506,0,PD-Off,LL,1
0,0.632,0,PD-Off,LL,1
0,0.388,1,PD-Off,LL,2
0,0.35,1,PD-Off,LL,2
0,0.322,1,PD-Off,LL,2
0,0.275,0,PD-Off,LL,1
0,0.328,0,PD-Off,LL,1
0,0.386,1,PD-Off,LL,2
0,0.404,0,PD-Off,LL,1
0,0.303,1,PD-Off,LL,2
0,0.303,1,PD-Off,LL,2
0,0.378,0,PD-Off,LL,1
0,0.673,1,PD-Off,LL,2
0,0.287,0,PD-Off,LL,1
0,0.406,0,PD-Off,LL,1
0,0.419,0,PD-Off,LL,1
0,0.406,0,PD-Off,LL,1
0,0.366,1,PD-Off,LL,2
0,0.334,1,PD-Off,LL,1
0,0.392,0,PD-Off,LL,1
0,0.302,0,PD-Off,LL,1
0,0.412,0,PD-Off,LL,1
0,0.383,0,PD-Off,LL,1
0,0.395,1,PD-Off,LL,2
0,0.296,0,PD-Off,LL,1
0,0.335,1,PD-Off,LL,2
0,0.326,0,PD-Off,LL,1
0,0.3,1,PD-Off,LL,2
0,0.423,0,PD-Off,LL,1
0,0.347,0,PD-Off,LL,1
0,0.394,1,PD-Off,LL,2
0,0.309,1,PD-Off,LL,2
0,0.319,1,PD-Off,LL,2
0,0.435,1,PD-Off,LL,2
0,0.416,1,PD-Off,LL,2
0,0.393,1,PD-Off,LL,2
0,0.277,1,PD-Off,LL,2
0,0.324,1,PD-Off,LL,2
0,0.379,1,PD-Off,LL,2
0,0.417,0,PD-Off,LL,1
0,0.357,0,PD-Off,LL,1
0,0.324,0,PD-Off,LL,1
0,0.392,0,PD-Off,LL,1
0,0.507,0,PD-Off,LL,1
0,0.326,1,PD-Off,LL,2
0,0.45,0,PD-Off,LL,1
0,0.342,0,PD-Off,LL,1
0,0.684,1,PD-Off,LL,2
0,0.298,1,PD-Off,LL,2
0,0.355,1,PD-Off,LL,2
0,0.368,0,PD-Off,LL,1
0,0.334,1,PD-Off,LL,2
0,0.377,1,PD-Off,LL,2
0,0.585,1,PD-Off,LL,2
0,0.397,1,PD-Off,LL,2
0,0.358,1,PD-Off,LL,2
0,0.298,1,PD-Off,LL,2
0,0.428,0,PD-Off,LL,1
0,0.391,0,PD-Off,LL,2
0,0.403,0,PD-Off,LL,2
0,0.385,0,PD-Off,LL,2
0,0.363,0,PD-Off,LL,1
0,0.462,1,PD-Off,LL,2
0,0.394,1,PD-Off,LL,2
0,0.386,0,PD-Off,LL,1
0,0.337,0,PD-Off,LL,1
0,0.326,1,PD-Off,LL,2
0,0.35,1,PD-Off,LL,2
0,0.644,0,PD-Off,LL,1
0,0.461,1,PD-Off,LL,2
0,0.447,0,PD-Off,LL,1
0,0.499,1,PD-Off,LL,2
0,0.375,1,PD-Off,LL,2
0,0.282,1,PD-Off,LL,2
0,0.378,0,PD-Off,LL,1
0,0.357,1,PD-Off,LL,2
0,0.332,1,PD-Off,LL,2
0,0.533,1,PD-Off,LL,2
0,0.337,0,PD-Off,LL,1
0,0.355,0,PD-Off,LL,1
0,0.387,1,PD-Off,LL,2
0,0.516,0,PD-Off,LL,1
0,0.367,0,PD-Off,LL,1
0,0.322,1,PD-Off,LL,2
0,0.393,0,PD-Off,LL,1
0,0.756,1,PD-Off,LL,2
0,0.497,0,PD-Off,LL,1
0,0.27,0,PD-Off,LL,1
0,0.458,1,PD-Off,LL,2
0,0.485,0,PD-Off,LL,1
0,0.269,0,PD-Off,LL,1
0,0.329,0,PD-On,LL,1
0,0.322,1,PD-On,LL,2
0,0.321,1,PD-On,LL,2
0,0.305,1,PD-On,LL,2
0,0.371,0,PD-On,LL,1
0,0.572,0,PD-On,LL,1
0,0.3,1,PD-On,LL,1
0,0.436,1,PD-On,LL,2
0,0.373,0,PD-On,LL,1
0,0.312,1,PD-On,LL,2
0,0.356,1,PD-On,LL,2
0,0.304,1,PD-On,LL,2
0,0.361,1,PD-On,LL,2
0,0.391,1,PD-On,LL,2
0,0.569,1,PD-On,LL,2
0,0.272,1,PD-On,LL,2
0,0.468,0,PD-On,LL,1
0,0.408,0,PD-On,LL,1
0,0.363,0,PD-On,LL,1
0,0.4,1,PD-On,LL,2
0,0.627,0,PD-On,LL,1
0,0.341,1,PD-On,LL,2
0,0.414,0,PD-On,LL,1
0,0.525,1,PD-On,LL,2
0,0.551,1,PD-On,LL,2
0,0.707,0,PD-On,LL,1
0,0.348,1,PD-On,LL,2
0,0.571,0,PD-On,LL,1
0,0.299,1,PD-On,LL,2
0,0.51,0,PD-On,LL,1
0,0.319,1,PD-On,LL,2
0,0.256,0,PD-On,LL,1
0,0.634,0,PD-On,LL,1
0,0.292,0,PD-On,LL,1
0,0.285,0,PD-On,LL,1
0,0.372,1,PD-On,LL,2
0,0.391,0,PD-On,LL,1
0,0.33,1,PD-On,LL,2
0,0.325,0,PD-On,LL,1
0,0.334,1,PD-On,LL,2
0,0.266,1,PD-On,LL,2
0,0.395,0,PD-On,LL,1
0,0.28,1,PD-On,LL,2
0,0.344,0,PD-On,LL,1
0,0.326,1,PD-On,LL,2
0,0.378,0,PD-On,LL,1
0,0.423,1,PD-On,LL,2
0,0.711,1,PD-On,LL,2
0,0.546,0,PD-On,LL,1
0,0.33,0,PD-On,LL,1
0,0.446,1,PD-On,LL,2
0,0.537,0,PD-On,LL,1
0,0.268,1,PD-On,LL,2
0,0.313,0,PD-On,LL,1
0,0.431,1,PD-On,LL,2
0,0.303,0,PD-On,LL,1
0,0.34,0,PD-On,LL,1
0,0.405,1,PD-On,LL,2
0,0.431,1,PD-On,LL,2
0,0.509,0,PD-On,LL,1
0,0.342,1,PD-On,LL,2
0,0.404,1,PD-On,LL,2
0,0.413,0,PD-On,LL,1
0,0.309,1,PD-On,LL,2
0,0.328,0,PD-On,LL,2
0,0.37,0,PD-On,LL,1
0,0.691,0,PD-On,LL,1
0,0.61,1,PD-On,LL,2
0,0.325,1,PD-On,LL,2
0,0.528,1,PD-On,LL,2
0,0.443,0,PD-On,LL,1
0,0.546,0,PD-On,LL,1
0,0.458,0,PD-On,LL,1
0,0.441,1,PD-On,LL,1
0,0.405,0,PD-On,LL,1
0,0.506,0,PD-On,LL,1
0,0.53,0,PD-On,LL,1
0,0.411,0,PD-On,LL,1
0,0.688,0,PD-On,LL,1
0,0.459,1,PD-On,LL,1
0,0.679,0,PD-On,LL,1
0,0.374,0,PD-On,LL,1
0,0.42,1,PD-On,LL,2
0,0.386,1,PD-On,LL,2
0,0.313,0,PD-On,LL,1
0,0.367,0,PD-On,LL,2
0,0.384,0,PD-On,LL,1
0,0.324,1,PD-On,LL,2
0,0.322,1,PD-On,LL,2
0,0.335,0,PD-On,LL,1
0,0.39,0,PD-On,LL,1
0,0.371,0,PD-On,LL,1
0,0.336,0,PD-On,LL,1
0,0.386,1,PD-On,LL,2
0,0.356,1,PD-On,LL,2
0,0.286,0,PD-On,LL,1
0,0.428,1,PD-On,LL,2
0,0.487,0,PD-On,LL,1
0,0.427,1,PD-On,LL,2
0,0.265,1,PD-On,LL,2
0,0.371,0,PD-On,LL,1
0,0.719,1,PD-On,LL,2
0,0.294,1,PD-On,LL,2
0,0.308,0,PD-On,LL,1
0,0.29,0,PD-On,LL,1
0,0.484,0,PD-On,LL,2
0,0.43,0,PD-On,LL,1
0,0.591,1,PD-On,LL,2
0,0.261,1,PD-On,LL,2
0,0.341,0,PD-On,LL,1
0,0.412,0,PD-On,LL,1
0,0.265,1,PD-On,LL,2
0,0.468,1,PD-On,LL,2
0,0.249,0,Control,LH,1
0,0.269,1,Control,LH,2
0,0.378,1,Control,LH,2
0,0.359,1,Control,LH,2
0,0.275,1,Control,LH,2
0,0.374,0,Control,LH,1
0,0.323,1,Control,LH,2
0,0.253,1,Control,LH,2
0,0.317,1,Control,LH,2
0,0.251,1,Control,LH,2
0,0.367,0,Control,LH,1
0,0.359,0,Control,LH,1
0,0.332,1,Control,LH,2
0,0.275,1,Control,LH,2
0,0.37,1,Control,LH,2
0,0.277,0,Control,LH,1
0,0.279,0,Control,LH,1
0,0.358,0,Control,LH,1
0,0.318,1,Control,LH,2
0,0.37,0,Control,LH,1
0,0.33,1,Control,LH,2
0,0.256,1,Control,LH,2
0,0.264,0,Control,LH,1
0,0.322,0,Control,LH,1
0,0.403,1,Control,LH,2
0,0.4,1,Control,LH,2
0,0.256,1,Control,LH,2
0,0.377,0,Control,LH,1
0,0.346,0,Control,LH,1
0,0.373,1,Control,LH,2
0,0.337,1,Control,LH,2
0,0.248,0,Control,LH,1
0,0.254,0,Control,LH,1
0,0.25,0,Control,LH,1
0,0.413,1,Control,LH,2
0,0.244,1,Control,LH,2
0,0.278,1,Control,LH,2
0,0.445,1,Control,LH,2
0,0.236,0,Control,LH,1
0,0.273,0,Control,LH,1
0,0.297,0,Control,LH,1
0,0.239,1,Control,LH,2
0,0.375,1,Control,LH,2
0,0.23,0,Control,LH,1
0,0.337,1,Control,LH,2
0,0.3,0,Control,LH,1
0,0.249,0,Control,LH,1
0,0.409,1,Control,LH,2
0,0.318,0,Control,LH,1
0,0.355,1,Control,LH,2
0,0.361,0,Control,LH,1
0,0.236,0,Control,LH,1
0,0.283,1,Control,LH,2
0,0.26,1,Control,LH,2
0,0.257,0,Control,LH,1
0,0.426,0,Control,LH,1
0,0.29,0,Control,LH,1
0,0.413,1,Control,LH,2
0,0.269,1,Control,LH,2
0,0.285,0,Control,LH,1
0,0.252,0,Control,LH,1
0,0.316,1,Control,LH,2
0,0.251,1,Control,LH,2
0,0.264,1,Control,LH,2
0,0.262,0,Control,LH,1
0,0.3,1,Control,LH,2
0,0.286,1,Control,LH,2
0,0.24,1,Control,LH,2
0,0.234,1,Control,LH,2
0,0.248,1,Control,LH,2
0,0.303,0,Control,LH,1
0,0.215,1,Control,LH,2
0,0.282,1,Control,LH,2
0,0.265,0,Control,LH,1
0,0.366,0,Control,LH,1
0,0.259,0,Control,LH,1
0,0.254,0,Control,LH,1
0,0.297,1,Control,LH,2
0,0.248,1,Control,LH,2
0,0.405,1,Control,LH,2
0,0.359,0,Control,LH,1
0,0.355,0,Control,LH,1
0,0.309,0,Control,LH,1
0,0.298,0,Control,LH,1
0,0.253,1,Control,LH,2
0,0.365,0,Control,LH,1
0,0.324,1,Control,LH,2
0,0.42,1,Control,LH,2
0,0.263,1,Control,LH,2
0,0.248,1,Control,LH,2
0,0.273,0,Control,LH,1
0,0.322,0,Control,LH,1
0,0.25,0,Control,LH,1
0,0.286,0,Control,LH,1
0,0.308,1,Control,LH,2
0,0.255,1,Control,LH,2
0,0.253,1,Control,LH,2
0,0.265,1,Control,LH,2
0,0.357,0,Control,LH,1
0,0.236,0,Control,LH,1
0,0.225,1,Control,LH,2
0,0.253,1,Control,LH,2
0,0.344,1,Control,LH,2
0,0.227,0,Control,LH,1
0,0.258,0,Control,LH,1
0,0.384,0,Control,LH,1
0,0.229,0,Control,LH,1
0,0.337,0,Control,LH,1
0,0.34,1,Control,LH,2
0,0.326,0,Control,LH,1
0,0.363,0,Control,LH,1
0,0.253,0,Control,LH,1
0,0.255,0,Control,LH,1
0,0.255,0,Control,LH,2
0,0.29,1,Control,LH,2
0,0.313,0,Control,LH,1
0,0.387,0,Control,LH,1
0,0.413,1,PD-Off,LH,2
0,0.321,1,PD-Off,LH,2
0,0.39,1,PD-Off,LH,2
0,0.383,0,PD-Off,LH,1
0,0.398,1,PD-Off,LH,2
0,0.639,0,PD-Off,LH,1
0,0.734,0,PD-Off,LH,1
0,0.354,1,PD-Off,LH,2
0,0.616,0,PD-Off,LH,1
0,0.275,1,PD-Off,LH,2
0,0.33,0,PD-Off,LH,1
0,0.383,0,PD-Off,LH,1
0,0.512,1,PD-Off,LH,2
0,0.62,1,PD-Off,LH,2
0,0.384,0,PD-Off,LH,1
0,0.481,1,PD-Off,LH,2
0,0.338,0,PD-Off,LH,1
0,0.401,0,PD-Off,LH,1
0,0.422,0,PD-Off,LH,1
0,0.396,1,PD-Off,LH,2
0,0.421,0,PD-Off,LH,1
0,0.358,1,PD-Off,LH,2
0,0.428,1,PD-Off,LH,2
0,0.398,0,PD-Off,LH,1
0,0.341,0,PD-Off,LH,1
0,0.442,0,PD-Off,LH,1
0,0.416,1,PD-Off,LH,2
0,0.449,1,PD-Off,LH,2
0,0.36,1,PD-Off,LH,2
0,0.347,1,PD-Off,LH,2
0,0.321,0,PD-Off,LH,1
0,0.446,0,PD-Off,LH,1
0,0.427,0,PD-Off,LH,1
0,0.302,0,PD-Off,LH,1
0,0.596,0,PD-Off,LH,1
0,0.677,0,PD-Off,LH,1
0,0.544,1,PD-Off,LH,2
0,0.351,0,PD-Off,LH,1
0,0.348,1,PD-Off,LH,2
0,0.429,1,PD-Off,LH,2
0,0.279,0,PD-Off,LH,1
0,0.274,0,PD-Off,LH,1
0,0.363,1,PD-Off,LH,2
0,0.402,0,PD-Off,LH,1
0,0.334,1,PD-Off,LH,2
0,0.327,1,PD-Off,LH,2
0,0.371,1,PD-Off,LH,2
0,0.367,1,PD-Off,LH,2
0,0.323,0,PD-Off,LH,1
0,0.372,1,PD-Off,LH,2
0,0.291,1,PD-Off,LH,2
0,0.393,0,PD-Off,LH,1
0,0.409,0,PD-Off,LH,1
0,0.441,0,PD-Off,LH,1
0,0.549,1,PD-Off,LH,2
0,0.43,0,PD-Off,LH,1
0,0.305,0,PD-Off,LH,1
0,0.33,0,PD-Off,LH,1
0,0.321,0,PD-Off,LH,1
0,0.413,1,PD-Off,LH,2
0,0.332,1,PD-Off,LH,2
0,0.477,0,PD-Off,LH,1
0,0.545,0,PD-Off,LH,1
0,0.255,0,PD-Off,LH,1
0,0.461,0,PD-Off,LH,1
0,0.28,1,PD-Off,LH,2
0,0.296,0,PD-Off,LH,1
0,0.359,1,PD-Off,LH,2
0,0.416,1,PD-Off,LH,2
0,0.351,1,PD-Off,LH,2
0,0.353,1,PD-Off,LH,2
0,0.297,0,PD-Off,LH,1
0,0.337,1,PD-Off,LH,2
0,0.313,1,PD-Off,LH,2
0,0.315,0,PD-Off,LH,1
0,0.326,1,PD-Off,LH,2
0,0.338,1,PD-Off,LH,2
0,0.541,1,PD-Off,LH,2
0,0.576,0,PD-Off,LH,1
0,0.296,0,PD-Off,LH,1
0,0.256,1,PD-Off,LH,2
0,0.339,0,PD-Off,LH,1
0,0.795,1,PD-Off,LH,2
0,0.441,0,PD-Off,LH,1
0,0.376,0,PD-Off,LH,1
0,0.39,0,PD-Off,LH,1
0,0.424,0,PD-Off,LH,1
0,0.324,1,PD-Off,LH,2
0,0.397,1,PD-Off,LH,2
0,0.521,0,PD-Off,LH,1
0,0.457,1,PD-Off,LH,2
0,0.379,1,PD-Off,LH,2
0,0.444,1,PD-Off,LH,2
0,0.278,1,PD-Off,LH,2
0,0.353,0,PD-Off,LH,1
0,0.324,1,PD-Off,LH,2
0,0.483,1,PD-Off,LH,2
0,0.433,0,PD-Off,LH,1
0,0.332,0,PD-Off,LH,1
0,0.372,0,PD-Off,LH,2
0,0.278,0,PD-Off,LH,1
0,0.331,1,PD-Off,LH,2
0,0.435,0,PD-Off,LH,1
0,0.491,0,PD-Off,LH,1
0,0.305,1,PD-Off,LH,2
0,0.385,0,PD-Off,LH,1
0,0.362,0,PD-Off,LH,1
0,0.496,1,PD-Off,LH,2
0,0.359,0,PD-Off,LH,1
0,0.434,0,PD-Off,LH,1
0,0.393,1,PD-Off,LH,2
0,0.3,1,PD-Off,LH,2
0,0.472,1,PD-Off,LH,2
0,0.31,1,PD-Off,LH,2
0,0.322,0,PD-Off,LH,1
0,0.323,0,PD-Off,LH,1
0,1.282,0,PD-On,LH,1
0,0.483,0,PD-On,LH,1
0,0.333,0,PD-On,LH,1
0,0.405,1,PD-On,LH,2
0,0.362,0,PD-On,LH,1
0,0.466,0,PD-On,LH,1
0,0.675,1,PD-On,LH,2
0,0.447,1,PD-On,LH,2
0,0.465,0,PD-On,LH,1
0,0.427,1,PD-On,LH,2
0,0.304,1,PD-On,LH,2
0,0.718,1,PD-On,LH,2
0,0.355,0,PD-On,LH,1
0,0.312,0,PD-On,LH,1
0,0.377,0,PD-On,LH,1
0,0.431,1,PD-On,LH,2
0,0.406,1,PD-On,LH,2
0,0.421,0,PD-On,LH,1
0,0.429,1,PD-On,LH,2
0,0.376,1,PD-On,LH,2
0,0.28,0,PD-On,LH,1
0,0.357,0,PD-On,LH,1
0,0.574,0,PD-On,LH,1
0,0.293,0,PD-On,LH,1
0,0.626,0,PD-On,LH,1
0,0.354,0,PD-On,LH,1
0,0.486,1,PD-On,LH,2
0,0.382,0,PD-On,LH,1
0,0.433,0,PD-On,LH,1
0,0.487,0,PD-On,LH,1
0,0.382,0,PD-On,LH,1
0,0.516,0,PD-On,LH,1
0,0.337,1,PD-On,LH,2
0,0.527,0,PD-On,LH,1
0,0.379,0,PD-On,LH,1
0,0.459,1,PD-On,LH,2
0,0.499,1,PD-On,LH,2
0,0.408,1,PD-On,LH,2
0,0.429,0,PD-On,LH,1
0,0.379,1,PD-On,LH,2
0,0.326,1,PD-On,LH,2
0,0.47,1,PD-On,LH,2
0,0.411,0,PD-On,LH,1
0,0.423,1,PD-On,LH,2
0,0.323,0,PD-On,LH,1
0,0.308,1,PD-On,LH,2
0,0.577,1,PD-On,LH,2
0,0.401,0,PD-On,LH,1
0,0.296,1,PD-On,LH,2
0,0.401,1,PD-On,LH,2
0,0.41,1,PD-On,LH,2
0,0.386,1,PD-On,LH,2
0,0.419,1,PD-On,LH,2
0,0.388,0,PD-On,LH,1
0,0.738,0,PD-On,LH,1
0,0.333,1,PD-On,LH,2
0,0.403,0,PD-On,LH,1
0,0.384,1,PD-On,LH,2
0,0.431,1,PD-On,LH,2
0,0.405,1,PD-On,LH,2
0,0.432,1,PD-On,LH,2
0,0.366,0,PD-On,LH,1
0,0.431,0,PD-On,LH,1
0,0.434,0,PD-On,LH,1
0,0.599,1,PD-On,LH,2
0,0.479,0,PD-On,LH,1
0,0.425,0,PD-On,LH,1
0,0.49,0,PD-On,LH,1
0,0.404,0,PD-On,LH,1
0,0.427,0,PD-On,LH,1
0,0.473,0,PD-On,LH,1
0,0.418,1,PD-On,LH,2
0,0.305,1,PD-On,LH,2
0,0.364,1,PD-On,LH,2
0,0.707,1,PD-On,LH,2
0,0.447,1,PD-On,LH,2
0,0.399,0,PD-On,LH,1
0,0.411,0,PD-On,LH,1
0,0.412,1,PD-On,LH,2
0,0.32,0,PD-On,LH,1
0,0.393,1,PD-On,LH,2
0,0.568,0,PD-On,LH,1
0,0.322,1,PD-On,LH,2
0,0.392,1,PD-On,LH,2
0,0.329,1,PD-On,LH,2
0,0.403,1,PD-On,LH,2
0,0.456,1,PD-On,LH,2
0,0.42,1,PD-On,LH,2
0,0.511,1,PD-On,LH,2
0,0.3,0,PD-On,LH,1
0,0.411,0,PD-On,LH,1
0,0.287,0,PD-On,LH,1
0,0.394,1,PD-On,LH,2
0,0.439,1,PD-On,LH,2
0,0.572,0,PD-On,LH,1
0,0.308,1,PD-On,LH,2
0,0.461,1,PD-On,LH,2
0,0.391,0,PD-On,LH,1
0,0.448,1,PD-On,LH,2
0,0.364,1,PD-On,LH,1
0,0.351,1,PD-On,LH,2
0,0.469,1,PD-On,LH,2
0,0.406,1,PD-On,LH,2
0,0.378,0,PD-On,LH,1
0,0.323,1,PD-On,LH,2
0,0.33,0,PD-On,LH,1
0,0.306,0,PD-On,LH,1
0,0.387,0,PD-On,LH,1
0,0.322,1,PD-On,LH,2
0,0.382,1,PD-On,LH,2
0,0.373,1,PD-On,LH,2
0,0.338,1,PD-On,LH,2
0,0.383,0,PD-On,LH,1
0,0.358,0,PD-On,LH,1
0,0.442,0,PD-On,LH,1
0,0.342,0,PD-On,LH,1
1,0.287,1,Control,SL,2
1,0.347,0,Control,SL,1
1,0.384,1,Control,SL,2
1,0.376,1,Control,SL,2
1,0.31,1,Control,SL,2
1,0.336,0,Control,SL,1
1,0.357,0,Control,SL,1
1,0.336,0,Control,SL,1
1,0.34,0,Control,SL,1
1,0.301,1,Control,SL,2
1,0.314,0,Control,SL,1
1,0.331,1,Control,SL,2
1,0.326,0,Control,SL,1
1,0.403,1,Control,SL,2
1,0.332,0,Control,SL,1
1,0.259,1,Control,SL,2
1,0.305,0,Control,SL,1
1,0.35,0,Control,SL,1
1,0.376,1,Control,SL,2
1,0.315,0,Control,SL,1
1,0.335,1,Control,SL,2
1,0.341,0,Control,SL,1
1,0.589,0,Control,SL,1
1,0.318,1,Control,SL,2
1,0.33,1,Control,SL,2
1,0.285,1,Control,SL,2
1,0.341,1,Control,SL,2
1,0.332,0,Control,SL,1
1,0.259,0,Control,SL,1
1,0.285,0,Control,SL,1
1,0.314,0,Control,SL,1
1,0.295,1,Control,SL,2
1,0.321,0,Control,SL,1
1,0.35,0,Control,SL,1
1,0.275,0,Control,SL,1
1,0.305,1,Control,SL,2
1,0.325,1,Control,SL,2
1,0.324,0,Control,SL,1
1,0.344,1,Control,SL,2
1,0.291,1,Control,SL,2
1,0.333,1,Control,SL,2
1,0.323,1,Control,SL,2
1,0.308,1,Control,SL,2
1,0.423,0,Control,SL,1
1,0.277,1,Control,SL,2
1,0.301,1,Control,SL,2
1,0.298,1,Control,SL,2
1,0.376,1,Control,SL,2
1,0.27,0,Control,SL,1
1,0.26,0,Control,SL,1
1,0.322,0,Control,SL,1
1,0.342,0,Control,SL,1
1,0.312,1,Control,SL,2
1,0.27,0,Control,SL,1
1,0.317,0,Control,SL,1
1,0.307,1,Control,SL,2
1,0.333,1,Control,SL,2
1,0.268,0,Control,SL,1
1,0.36,1,Control,SL,2
1,0.288,0,Control,SL,1
1,0.33,1,Control,SL,2
1,0.37,0,Control,SL,1
1,0.332,1,Control,SL,2
1,0.341,0,Control,SL,1
1,0.279,0,Control,SL,1
1,0.271,1,Control,SL,2
1,0.243,1,Control,SL,2
1,0.331,1,Control,SL,2
1,0.334,1,Control,SL,2
1,0.246,1,Control,SL,2
1,0.271,0,Control,SL,1
1,0.38,0,Control,SL,2
1,0.311,0,Control,SL,1
1,0.328,1,Control,SL,2
1,0.313,1,Control,SL,2
1,0.355,1,Control,SL,2
1,0.349,1,Control,SL,2
1,0.336,1,Control,SL,2
1,0.253,1,Control,SL,2
1,0.292,0,Control,SL,1
1,0.26,0,Control,SL,1
1,0.309,0,Control,SL,1
1,0.33,0,Control,SL,1
1,0.291,0,Control,SL,1
1,0.322,0,Control,SL,1
1,0.285,0,Control,SL,1
1,0.289,1,Control,SL,2
1,0.33,1,Control,SL,2
1,0.294,0,Control,SL,1
1,0.301,0,Control,SL,1
1,0.314,0,Control,SL,1
1,0.262,1,Control,SL,2
1,0.272,1,Control,SL,2
1,0.31,1,Control,SL,2
1,0.304,0,Control,SL,1
1,0.31,1,Control,SL,2
1,0.411,0,Control,SL,1
1,0.409,1,Control,SL,2
1,0.272,1,Control,SL,2
1,0.334,0,Control,SL,1
1,0.271,1,Control,SL,2
1,0.305,0,Control,SL,1
1,0.347,0,Control,SL,1
1,0.317,1,Control,SL,2
1,0.371,0,Control,SL,1
1,0.311,0,Control,SL,1
1,0.307,0,Control,SL,1
1,0.291,0,Control,SL,1
1,0.329,0,Control,SL,1
1,0.293,1,Control,SL,2
1,0.288,1,Control,SL,2
1,0.289,1,Control,SL,2
1,0.282,0,Control,SL,1
1,0.317,0,Control,SL,1
1,0.275,1,Control,SL,2
1,0.258,1,Control,SL,2
1,0.336,0,PD-Off,SL,1
1,0.323,1,PD-Off,SL,2
1,0.279,0,PD-Off,SL,1
1,0.325,1,PD-Off,SL,2
1,0.26,1,PD-Off,SL,2
1,0.304,1,PD-Off,SL,2
1,0.29,0,PD-Off,SL,1
1,0.256,0,PD-Off,SL,1
1,0.283,0,PD-Off,SL,1
1,0.572,1,PD-Off,SL,2
1,0.411,0,PD-Off,SL,1
1,0.36,0,PD-Off,SL,1
1,0.284,0,PD-Off,SL,1
1,0.232,1,PD-Off,SL,2
1,0.345,0,PD-Off,SL,1
1,0.37,0,PD-Off,SL,1
1,0.322,1,PD-Off,SL,2
1,0.353,1,PD-Off,SL,2
1,0.282,0,PD-Off,SL,1
1,0.454,0,PD-Off,SL,1
1,0.252,1,PD-Off,SL,2
1,0.392,0,PD-Off,SL,1
1,0.289,0,PD-Off,SL,1
1,0.308,0,PD-Off,SL,1
1,0.281,0,PD-Off,SL,1
1,0.431,0,PD-Off,SL,1
1,0.297,1,PD-Off,SL,2
1,0.323,1,PD-Off,SL,2
1,0.526,0,PD-Off,SL,1
1,0.306,0,PD-Off,SL,1
1,0.37,0,PD-Off,SL,1
1,0.266,1,PD-Off,SL,2
1,0.395,1,PD-Off,SL,2
1,0.316,0,PD-Off,SL,1
1,0.236,0,PD-Off,SL,1
1,0.214,1,PD-Off,SL,2
1,0.24,1,PD-Off,SL,2
1,0.343,1,PD-Off,SL,2
1,0.195,0,PD-Off,SL,1
1,0.286,1,PD-Off,SL,2
1,0.831,1,PD-Off,SL,2
1,0.242,1,PD-Off,SL,2
1,0.396,0,PD-Off,SL,1
1,0.331,1,PD-Off,SL,2
1,0.399,1,PD-Off,SL,2
1,0.516,1,PD-Off,SL,2
1,0.252,0,PD-Off,SL,1
1,0.325,1,PD-Off,SL,2
1,0.271,0,PD-Off,SL,1
1,0.191,1,PD-Off,SL,2
1,0.325,0,PD-Off,SL,1
1,0.306,0,PD-Off,SL,1
1,0.418,1,PD-Off,SL,2
1,0.211,0,PD-Off,SL,1
1,0.238,0,PD-Off,SL,1
1,0.264,0,PD-Off,SL,1
1,0.21,0,PD-Off,SL,1
1,0.394,1,PD-Off,SL,2
1,0.273,1,PD-Off,SL,2
1,0.368,1,PD-Off,SL,2
1,0.423,1,PD-Off,SL,2
1,0.231,0,PD-Off,SL,1
1,0.464,0,PD-Off,SL,1
1,0.308,1,PD-Off,SL,2
1,0.396,0,PD-Off,SL,1
1,0.259,0,PD-Off,SL,1
1,0.399,1,PD-Off,SL,2
1,0.415,0,PD-Off,SL,1
1,0.239,0,PD-Off,SL,1
1,0.367,1,PD-Off,SL,2
1,0.261,1,PD-Off,SL,2
1,0.339,1,PD-Off,SL,2
1,0.375,1,PD-Off,SL,2
1,0.258,1,PD-Off,SL,2
1,0.456,1,PD-Off,SL,2
1,0.273,1,PD-Off,SL,2
1,0.318,0,PD-Off,SL,1
1,0.31,0,PD-Off,SL,1
1,0.31,1,PD-Off,SL,2
1,0.261,1,PD-Off,SL,2
1,0.307,0,PD-Off,SL,1
1,0.366,1,PD-Off,SL,2
1,0.335,0,PD-Off,SL,1
1,0.354,1,PD-Off,SL,2
1,0.397,0,PD-Off,SL,1
1,0.329,1,PD-Off,SL,2
1,0.391,0,PD-Off,SL,1
1,0.372,1,PD-Off,SL,2
1,0.346,0,PD-Off,SL,1
1,0.254,1,PD-Off,SL,2
1,0.317,0,PD-Off,SL,1
1,0.208,1,PD-Off,SL,2
1,0.241,0,PD-Off,SL,1
1,0.294,1,PD-Off,SL,2
1,0.339,0,PD-Off,SL,1
1,0.374,0,PD-Off,SL,1
